Sample_ID,Participant_ID,Scenario_ID,Scenario_Name,Clean_Text,Intent_ID,Intent_Name,Script_Type,Dataset_Split
S1369,P063,5,Logistics/Food Issues,puduma kattak kanne bng,3,DAILY_CAMPUS_LOGISTICS,Latin/Romanized,Train
S1370,P063,6,Group Project Stress,group eke un n set na bng,0,ACADEMIC_STRESS,Latin/Romanized,Train
S1387,P064,1,Academic Stress,Epa wenawa bn ara ude thiyena assignment eka mt karaganna bari unaane ada raama aharagena eeka karanna wenawa ehen job eke wada ehen assignment epa wela matanan,0,ACADEMIC_STRESS,Latin/Romanized,Test
S1388,P064,2,Campus Injustice,Matanan therenne naa me lecturesla kohomada timetable hadanne kiyala hamadama welawata daanne naane,1,CAMPUS_SAFETY_INJUSTICE,Latin/Romanized,Test
S1389,P064,3,Campus Culture/Ragging,Owun apita ohoma karanne apita kalin senior set ekak nathi hindane,1,CAMPUS_SAFETY_INJUSTICE,Latin/Romanized,Test
S1390,P064,4,Financial Stress,"Matanan dan epa wela thiyenne bn athe sathayakwath naaa... Kannawath salli naa athe, bodime sallith danna one mtnn therenne naaa",2,FINANCIAL_STRESS,Latin/Romanized,Test
S1391,P064,5,Logistics/Food Issues,Campus eke bath ekanan melo therumak naa... Bath idilath naa malupini rasath naa... Eliyen ganna eka thamayi honda,3,DAILY_CAMPUS_LOGISTICS,Latin/Romanized,Test
S1392,P064,6,Group Project Stress,Mewun ekekwath wada karanne naane bn kohomada bn thawath 4 denekge wada mn mage wadath ekka karanne? Mt mage wada tika manage kragannath baa,0,ACADEMIC_STRESS,Latin/Romanized,Test
S1393,P064,7,Isolation,Mata ithin sallith nane eekane un ohoma karanne. Mawa one wenne unta uwamanawak unama witharayi,4,SOCIAL_ISOLATION,Latin/Romanized,Test
S1394,P064,8,Academic Success - Difficult Subject,Mannan hithuwewath naa meka pass wei kiyala ee unaata B ekk thiyenw kiyanne pudumayi,5,ACADEMIC_SUCCESS,Latin/Romanized,Test
S1395,P064,9,Academic Success - Repeat Subject,athi yanthan mee parawath goda giyaaa naththan me magula aaye liyanna epayi,5,ACADEMIC_SUCCESS,Latin/Romanized,Test
S1396,P064,10,Freedom-Final Paper,ambe iwarayi meka thama hisa radekata thibbe dn eekath iwarane,6,FINAL_PAPER_RELIEF,Latin/Romanized,Test
S1397,P064,11,Lightness-Final Paper,Project ek iwara karagathtu eknn lokuu deyak naththan eelanga semester eketh karanna wennne,6,FINAL_PAPER_RELIEF,Latin/Romanized,Test
S1398,P064,12,Social Evant - Batch Trip,Me wage ithin aaye kawada yannada batch trip eka thiyenne campus jiwithe witharane,7,SOCIAL_EVENT,Latin/Romanized,Test
S1399,P064,13,Social Evant - Campus Evant,Mewa ithin campus life eke thiyena dewalne meewa aaye jeewithe ganna bari dewal,7,SOCIAL_EVENT,Latin/Romanized,Test
S1400,P064,14,Personal Win - Stipand/Mahapola,Matanan stipend eka watila thibba bn deyiyane kiyala lap eke upgrades tika krgnn puluwan,8,PERSONAL_WIN,Latin/Romanized,Test
S1401,P064,15,Personal Win - Internship,Mekata keeparaknan dangaluwada panaganna anthimeta meparanan chance ekak awith,8,PERSONAL_WIN,Latin/Romanized,Test
S1402,P064,16,Lectures - Attendance,Eee bn heta lecture ekt ynnm oned bn,9,LECTURE_MANAGEMENT,Latin/Romanized,Test
S1403,P064,17,Lectures - Cancellation,Eee ara lecture ek cancel welada bn,9,LECTURE_MANAGEMENT,Latin/Romanized,Test
S1404,P064,18,Commuting,Mn me bus eke maradane inne bn thawa paya bhagayakwath yai enna,3,DAILY_CAMPUS_LOGISTICS,Latin/Romanized,Test
S1405,P064,19,Notes - PDF Request,Eee bn mt ara lecture ekt enn bari unaane umbata puluwanda eeke pdf eka mt ewanna,10,CAMPUS_RESOURCE_REQUEST,Latin/Romanized,Test
S1406,P064,20,Wi-Fi Password Request ,Eee mata poddakata umbe wifi password eka diyanko,10,CAMPUS_RESOURCE_REQUEST,Latin/Romanized,Test
S1407,P064,21,Food - Canteen Menu,Eee bn canteen eke dawalta kanna monaada thiyenne kiyala balapankoo,11,FOOD_AND_CANTEEN,Latin/Romanized,Test
S1408,P064,22,Food - Let's Eat,ade waren kaala imu ooka passe karamu,11,FOOD_AND_CANTEEN,Latin/Romanized,Test
S1409,P065,1,Academic Stress,Epa wenw,0,ACADEMIC_STRESS,Latin/Romanized,Validation
S1410,P065,2,Campus Injustice,Epa wenwa redda,1,CAMPUS_SAFETY_INJUSTICE,Latin/Romanized,Validation
S1411,P065,3,Campus Culture/Ragging,Denna thiynne muta,1,CAMPUS_SAFETY_INJUSTICE,Latin/Romanized,Validation
S1412,P065,4,Financial Stress,Athe sathe neh,2,FINANCIAL_STRESS,Latin/Romanized,Validation
S1413,P065,5,Logistics/Food Issues,Melo rahak ne,3,DAILY_CAMPUS_LOGISTICS,Latin/Romanized,Validation
S1414,P065,6,Group Project Stress,One reddk krgnin damala ghahala yanawa redda,0,ACADEMIC_STRESS,Latin/Romanized,Validation
S1415,P065,7,Isolation,Ane mata moko,4,SOCIAL_ISOLATION,Latin/Romanized,Validation
S1416,P065,8,Academic Success - Difficult Subject,Ammatasiri pass oii,5,ACADEMIC_SUCCESS,Latin/Romanized,Validation
S1417,P065,9,Academic Success - Repeat Subject,Supuriyak thma,5,ACADEMIC_SUCCESS,Latin/Romanized,Validation
S1418,P065,10,Freedom-Final Paper,Hammo Dobi dn nidahs,6,FINAL_PAPER_RELIEF,Latin/Romanized,Validation
S1419,P065,11,Lightness-Final Paper,A karadareth iwarai,6,FINAL_PAPER_RELIEF,Latin/Romanized,Validation
S1420,P065,12,Social Evant - Batch Trip,Supiri bn,7,SOCIAL_EVENT,Latin/Romanized,Validation
S1421,P065,13,Social Evant - Campus Evant,Ammo eka,7,SOCIAL_EVENT,Latin/Romanized,Validation
S1422,P065,14,Personal Win - Stipand/Mahapola,Api dn kotipathiyo bn,8,PERSONAL_WIN,Latin/Romanized,Validation
S1423,P065,15,Personal Win - Internship,Hammooo,8,PERSONAL_WIN,Latin/Romanized,Validation
S1424,P065,16,Lectures - Attendance,Ado heta arkata ynna epei,9,LECTURE_MANAGEMENT,Latin/Romanized,Validation
S1425,P065,17,Lectures - Cancellation,Ado lec eka canceld bn,9,LECTURE_MANAGEMENT,Latin/Romanized,Validation
S1426,P065,18,Commuting,Mn eddi peyak withr ywi,3,DAILY_CAMPUS_LOGISTICS,Latin/Romanized,Validation
S1427,P065,19,Notes - PDF Request,Ada ara note tika dapn,10,CAMPUS_RESOURCE_REQUEST,Latin/Romanized,Validation
S1428,P065,20,Wi-Fi Password Request ,Me hostpot tikk dipn,10,CAMPUS_RESOURCE_REQUEST,Latin/Romanized,Validation
S1429,P065,21,Food - Canteen Menu,Arake monwada ada knna thiynne,11,FOOD_AND_CANTEEN,Latin/Romanized,Validation
S1430,P065,22,Food - Let's Eat,Kmuda,11,FOOD_AND_CANTEEN,Latin/Romanized,Validation
S1431,P066,1,Academic Stress,Appa heta mara wade mata assignment eka aye karanna wenawa ban,0,ACADEMIC_STRESS,Latin/Romanized,Train
S1432,P066,2,Campus Injustice,Aththatama mama baudda kenek nisa iwaseema thiyenawa eth loku asadaranayak nam palana adikariyata kiyanaw neethiyen wada karanawa,1,CAMPUS_SAFETY_INJUSTICE,Latin/Romanized,Train
S1433,P066,3,Campus Culture/Ragging,Iwasan innawa,1,CAMPUS_SAFETY_INJUSTICE,Latin/Romanized,Train
S1434,P066,4,Financial Stress,Shik athe sathe na monawa karannad danne na,2,FINANCIAL_STRESS,Latin/Romanized,Train
S1435,P066,5,Logistics/Food Issues,Me magul kanna ba. Rasath na.,3,DAILY_CAMPUS_LOGISTICS,Latin/Romanized,Train
S1436,P066,6,Group Project Stress,Matama mewa karanna ba,0,ACADEMIC_STRESS,Latin/Romanized,Train
S1437,P066,7,Isolation,Thamant thaman witharai,4,SOCIAL_ISOLATION,Latin/Romanized,Train
S1438,P066,8,Academic Success - Difficult Subject,Ade man hithuwe na mechchara puluwan kiyala,5,ACADEMIC_SUCCESS,Latin/Romanized,Train
S1439,P066,9,Academic Success - Repeat Subject,Kiyanna wachana na,5,ACADEMIC_SUCCESS,Latin/Romanized,Train
S1440,P066,10,Freedom-Final Paper,Amboo athi yantham dan nidahas,6,FINAL_PAPER_RELIEF,Latin/Romanized,Train
S1441,P066,11,Lightness-Final Paper,Iwarai,6,FINAL_PAPER_RELIEF,Latin/Romanized,Train
S1442,P066,12,Social Evant - Batch Trip,Patta happy,7,SOCIAL_EVENT,Latin/Romanized,Train
S1443,P066,13,Social Evant - Campus Evant,Happy,7,SOCIAL_EVENT,Latin/Romanized,Train
S1444,P066,14,Personal Win - Stipand/Mahapola,Ade salli awith,8,PERSONAL_WIN,Latin/Romanized,Train
S1445,P066,15,Personal Win - Internship,Ade man goda,8,PERSONAL_WIN,Latin/Romanized,Train
S1446,P066,16,Lectures - Attendance,Me heta ennama oneda machan,9,LECTURE_MANAGEMENT,Latin/Romanized,Train
S1447,P066,17,Lectures - Cancellation,Ado heta lecture nadda,9,LECTURE_MANAGEMENT,Latin/Romanized,Train
S1448,P066,18,Commuting,Mama enna thawa wela yanawa mama ena gaman inne maga,3,DAILY_CAMPUS_LOGISTICS,Latin/Romanized,Train
S1449,P066,19,Notes - PDF Request,Ane eda mata bari una note tika dennako,10,CAMPUS_RESOURCE_REQUEST,Latin/Romanized,Train
S1450,P066,20,Wi-Fi Password Request ,Ane mata data na. Wifi tikak denawada mage wade kara ganna,10,CAMPUS_RESOURCE_REQUEST,Latin/Romanized,Train
S1451,P066,21,Food - Canteen Menu,Kama monawada kantime ada,11,FOOD_AND_CANTEEN,Latin/Romanized,Train
S1452,P066,22,Food - Let's Eat,Kala emu,11,FOOD_AND_CANTEEN,Latin/Romanized,Train
S1453,P067,1,Academic Stress,Ada nm hari amrui machn,0,ACADEMIC_STRESS,Latin/Romanized,Train
S1454,P067,2,Campus Injustice,Okage line nm allanne na,1,CAMPUS_SAFETY_INJUSTICE,Latin/Romanized,Train
S1455,P067,3,Campus Culture/Ragging,Mnnm un kiyna ewa ahanne na one ekk wenna innaw,1,CAMPUS_SAFETY_INJUSTICE,Latin/Romanized,Train
S1456,P067,4,Financial Stress,Dannm jiwithema epa wela marenna hithila inne,2,FINANCIAL_STRESS,Latin/Romanized,Train
S1457,P067,5,Logistics/Food Issues,Meeta wada hodai noka nobi marunanm,3,DAILY_CAMPUS_LOGISTICS,Latin/Romanized,Train
S1458,P067,6,Group Project Stress,Mtama hama ekkm thaniym karann ba,0,ACADEMIC_STRESS,Latin/Romanized,Train
S1459,P067,7,Isolation,Mta kuruth na,4,SOCIAL_ISOLATION,Latin/Romanized,Train
S1460,P067,8,Academic Success - Difficult Subject,Kohomhari mn mage gema gahuwa,5,ACADEMIC_SUCCESS,Latin/Romanized,Train
S1461,P067,9,Academic Success - Repeat Subject,Mn eka kara ❤️,5,ACADEMIC_SUCCESS,Latin/Romanized,Train
S1462,P067,10,Freedom-Final Paper,Ammo e karadareth iwrai,6,FINAL_PAPER_RELIEF,Latin/Romanized,Train
S1463,P067,11,Lightness-Final Paper,Dnnm ndahase nida ganna puluwn,6,FINAL_PAPER_RELIEF,Latin/Romanized,Train
S1464,P067,12,Social Evant - Batch Trip,Ado api iilaga parath yamu,7,SOCIAL_EVENT,Latin/Romanized,Train
S1465,P067,13,Social Evant - Campus Evant,Mekanm maru,7,SOCIAL_EVENT,Latin/Romanized,Train
S1466,P067,14,Personal Win - Stipand/Mahapola,Ado adanm kalekin set wenna puluwn,8,PERSONAL_WIN,Latin/Romanized,Train
S1467,P067,15,Personal Win - Internship,Mn hoyapu de mta hambuna bn,8,PERSONAL_WIN,Latin/Romanized,Train
S1468,P067,16,Lectures - Attendance,Heta attendes mark krnwd bn,9,LECTURE_MANAGEMENT,Latin/Romanized,Train
S1469,P067,17,Lectures - Cancellation,Ada lectures na kiyla ned,9,LECTURE_MANAGEMENT,Latin/Romanized,Train
S1470,P067,18,Commuting,Machn mn enna twa godak wela yai,3,DAILY_CAMPUS_LOGISTICS,Latin/Romanized,Train
S1471,P067,19,Notes - PDF Request,Machn mta note tika dpnko,10,CAMPUS_RESOURCE_REQUEST,Latin/Romanized,Train
S1472,P067,20,Wi-Fi Password Request ,Mta pssword eka deepn,10,CAMPUS_RESOURCE_REQUEST,Latin/Romanized,Train
S1473,P067,21,Food - Canteen Menu,Ada mnwd bn canteen eke thiyenne,11,FOOD_AND_CANTEEN,Latin/Romanized,Train
S1474,P067,22,Food - Let's Eat,Mta badagini ynd kanna,11,FOOD_AND_CANTEEN,Latin/Romanized,Train
S1475,P068,1,Academic Stress,Heta match ekak Gagamu bn api,0,ACADEMIC_STRESS,Latin/Romanized,Test
S1476,P068,2,Campus Injustice,Lecture campus eken Pannala,1,CAMPUS_SAFETY_INJUSTICE,Latin/Romanized,Test
S1477,P068,3,Campus Culture/Ragging,Eliyedi bala gnnnawa athuledi witharane Raganna puluwan,1,CAMPUS_SAFETY_INJUSTICE,Latin/Romanized,Test
S1482,P068,8,Academic Success - Difficult Subject,Pass bn,5,ACADEMIC_SUCCESS,Latin/Romanized,Test
S1483,P068,9,Academic Success - Repeat Subject,Ado pass,5,ACADEMIC_SUCCESS,Latin/Romanized,Test
S1497,P069,1,Academic Stress,ade hata ude neda bn araka submit karanna thiyenne,0,ACADEMIC_STRESS,Latin/Romanized,Train
S1498,P069,2,Campus Injustice,uta nm pissu bn,1,CAMPUS_SAFETY_INJUSTICE,Latin/Romanized,Train
S1499,P069,3,Campus Culture/Ragging,me magula epa wela thiyenne,1,CAMPUS_SAFETY_INJUSTICE,Latin/Romanized,Train
S1500,P069,4,Financial Stress,adoo kannawath salli na,2,FINANCIAL_STRESS,Latin/Romanized,Train
S1501,P069,5,Logistics/Food Issues,ara magule kanna ba,3,DAILY_CAMPUS_LOGISTICS,Latin/Romanized,Train
S1502,P069,6,Group Project Stress,meka karannawa nm karamu neththan nikan imu,0,ACADEMIC_STRESS,Latin/Romanized,Train
S1503,P069,7,Isolation,mata nm oya kisima ekak ona na,4,SOCIAL_ISOLATION,Latin/Romanized,Train
S1504,P069,8,Academic Success - Difficult Subject,adee fail kiyala hithapu ewa pass yako,5,ACADEMIC_SUCCESS,Latin/Romanized,Train
S1505,P069,9,Academic Success - Repeat Subject,adee mn nm hithuwe kela wela athi kiyala bn,5,ACADEMIC_SUCCESS,Latin/Romanized,Train
S1506,P069,10,Freedom-Final Paper,ammo ekath iwarai,6,FINAL_PAPER_RELIEF,Latin/Romanized,Train
S1507,P069,11,Lightness-Final Paper,ane ammo athi yanthan ekath submit karala iwarai,6,FINAL_PAPER_RELIEF,Latin/Romanized,Train
S1508,P069,12,Social Evant - Batch Trip,adee patta athal bn,7,SOCIAL_EVENT,Latin/Romanized,Train
S1509,P069,13,Social Evant - Campus Evant,ammata supiri athal ekak gaththe,7,SOCIAL_EVENT,Latin/Romanized,Train
S1510,P069,14,Personal Win - Stipand/Mahapola,salli wetuna,8,PERSONAL_WIN,Latin/Romanized,Train
S1511,P069,15,Personal Win - Internship,yako mata araka set una,8,PERSONAL_WIN,Latin/Romanized,Train
S1512,P069,16,Lectures - Attendance,hata ennama onada,9,LECTURE_MANAGEMENT,Latin/Romanized,Train
S1513,P069,17,Lectures - Cancellation,ada araka nadda bn,9,LECTURE_MANAGEMENT,Latin/Romanized,Train
S1515,P069,19,Notes - PDF Request,giya sathiye note eka deepanko,10,CAMPUS_RESOURCE_REQUEST,Latin/Romanized,Train
S1516,P069,20,Wi-Fi Password Request ,me password eka nadda,10,CAMPUS_RESOURCE_REQUEST,Latin/Romanized,Train
S1519,P070,1,Academic Stress,Apo epa wenwa,0,ACADEMIC_STRESS,Latin/Romanized,Train
S1520,P070,2,Campus Injustice,Katha krla wadak na,1,CAMPUS_SAFETY_INJUSTICE,Latin/Romanized,Train
S1521,P070,3,Campus Culture/Ragging,seniors lata baninwa,1,CAMPUS_SAFETY_INJUSTICE,Latin/Romanized,Train
S1522,P070,4,Financial Stress,Epa wela thiyenne,2,FINANCIAL_STRESS,Latin/Romanized,Train
S1523,P070,5,Logistics/Food Issues,Gann withri melo wadk na,3,DAILY_CAMPUS_LOGISTICS,Latin/Romanized,Train
S1524,P070,6,Group Project Stress,Okkma mn krnakn balan inne katwath gank na,0,ACADEMIC_STRESS,Latin/Romanized,Train
S1525,P070,7,Isolation,Thaniyema inna eka hodi,4,SOCIAL_ISOLATION,Latin/Romanized,Train
S1526,P070,8,Academic Success - Difficult Subject,Mata nm mara happy,5,ACADEMIC_SUCCESS,Latin/Romanized,Train
S1527,P070,9,Academic Success - Repeat Subject,Ammo hithuwe wth na oin giya athi,5,ACADEMIC_SUCCESS,Latin/Romanized,Train
S1528,P070,10,Freedom-Final Paper,Hri dn okkoma hri,6,FINAL_PAPER_RELIEF,Latin/Romanized,Train
S1529,P070,11,Lightness-Final Paper,Ekath iwri,6,FINAL_PAPER_RELIEF,Latin/Romanized,Train
S1530,P070,12,Social Evant - Batch Trip,Meknm maru,7,SOCIAL_EVENT,Latin/Romanized,Train
S1531,P070,13,Social Evant - Campus Evant,Fun ekk gamuu,7,SOCIAL_EVENT,Latin/Romanized,Train
S1532,P070,14,Personal Win - Stipand/Mahapola,Ammo hambenakn baln hitiye,8,PERSONAL_WIN,Latin/Romanized,Train
S1533,P070,15,Personal Win - Internship,Athi yanthan,8,PERSONAL_WIN,Latin/Romanized,Train
S1534,P070,16,Lectures - Attendance,Hlo aniwa ynna oned,9,LECTURE_MANAGEMENT,Latin/Romanized,Train
S1535,P070,17,Lectures - Cancellation,E aththatma cancel d,9,LECTURE_MANAGEMENT,Latin/Romanized,Train
S1536,P070,18,Commuting,Bus dekk ynawa hlo paya dekk withara yai,3,DAILY_CAMPUS_LOGISTICS,Latin/Romanized,Train
S1537,P070,19,Notes - PDF Request,Hlo oya lecture giya nan note ewnn puluwnd,10,CAMPUS_RESOURCE_REQUEST,Latin/Romanized,Train
S1538,P070,20,Wi-Fi Password Request ,Hlo hotspot tikk dennko,10,CAMPUS_RESOURCE_REQUEST,Latin/Romanized,Train
S1539,P070,21,Food - Canteen Menu,Canteen eke monwd hlo gnn thiyenne,11,FOOD_AND_CANTEEN,Latin/Romanized,Train
S1540,P070,22,Food - Let's Eat,E kann yamuuu,11,FOOD_AND_CANTEEN,Latin/Romanized,Train
