Sample_ID,Participant_ID,Source_Row,Scenario_ID,Scenario_Name,Raw_Text,Label_Code,Clean_Text,Script_Type,Quality_Flag,Keep_Status,Duplicate_Check,Dataset_Split
S1287,P059,60,11,Lightness-Final Paper,Awilla hodt nidagatta hama ekema ,4,Awilla hodt nidagatta hama ekema,Latin/Romanized,OK,KEEP,OK,Train
S1288,P059,60,12,Social Evant - Batch Trip,Apo ape eke batch trip nn mt set naa..,5,Apo ape eke batch trip nn mt set naa..,Latin/Romanized,OK,KEEP,OK,Train
S1289,P059,60,13,Social Evant - Campus Evant,Athal hode,4,Athal hode,Latin/Romanized,OK,KEEP,OK,Train
S1290,P059,60,14,Personal Win - Stipand/Mahapola,Me mase gnn thina ewa nn hri,5,Me mase gnn thina ewa nn hri,Latin/Romanized,OK,KEEP,OK,Train
S1291,P059,60,15,Personal Win - Internship,Kiyaganna bri tharn sathutak danuna,5,Kiyaganna bri tharn sathutak danuna,Latin/Romanized,OK,KEEP,OK,Train
S1292,P059,60,16,Lectures - Attendance,Ema ahala naa mn,4,Ema ahala naa mn,Latin/Romanized,OK,KEEP,OK,Train
S1293,P059,60,17,Lectures - Cancellation,Ahh ada lec nadd,4,Ahh ada lec nadd,Latin/Romanized,OK,KEEP,OK,Train
S1294,P059,60,18,Commuting,Mm enne mage bike eke. Ek nisa mt oya prashna naa. My bike my petrol mt ona welawt mn enne 😂,4,Mm enne mage bike eke. Ek nisa mt oya prashna naa. My bike my petrol mt ona welawt mn enne 😂,Latin/Romanized,OK,KEEP,OK,Train
S1295,P059,60,19,Notes - PDF Request,Ewa godk illnne kellongen. Danno ne chatuwk dla illaganno,3,Ewa godk illnne kellongen. Danno ne chatuwk dla illaganno,Latin/Romanized,OK,KEEP,OK,Train
S1296,P059,60,20,Wi-Fi Password Request ,Ado wifi password kiyhn,4,Ado wifi password kiyhn,Latin/Romanized,OK,KEEP,OK,Train
S1297,P059,60,21,Food - Canteen Menu,Ado cantime monad dn na thinne ne ad. Poddk blpn. Ape eke nn ithin melo wdk nathi ewa thamai thinne,3,Ado cantime monad dn na thinne ne ad. Poddk blpn. Ape eke nn ithin melo wdk nathi ewa thamai thinne,Latin/Romanized,OK,KEEP,OK,Train
S1298,P059,60,22,Food - Let's Eat,Ema ms krl naa,3,Ema ms krl naa,Latin/Romanized,OK,KEEP,OK,Train
S1299,P060,61,1,Academic Stress,මචන් හෙට Assignment එකක් තියනව submit  කරන්න cl එකක් දෙන්නම්,5,මචන් හෙට Assignment එකක් තියනව submit කරන්න cl එකක් දෙන්නම්,Mixed Sinhala+Latin,OK,KEEP,OK,Train
S1302,P060,61,4,Financial Stress,ලබන 10 වෙනකම් අමාරුයි බන්,5,ලබන 10 වෙනකම් අමාරුයි බන්,Sinhala Script,OK,KEEP,OK,Train
S1303,P060,61,5,Logistics/Food Issues,වෙන තැනකින් ගන්නවා,5,වෙන තැනකින් ගන්නවා,Sinhala Script,OK,KEEP,OK,Train
S1304,P060,61,6,Group Project Stress,වරෙන් බන් මේක ඉවර කරලා දාමු..,5,වරෙන් බන් මේක ඉවර කරලා දාමු..,Sinhala Script,OK,KEEP,OK,Train
S1306,P060,61,8,Academic Success - Difficult Subject,හිතාගන්නත් බැ...,5,හිතාගන්නත් බැ...,Sinhala Script,OK,KEEP,OK,Train
S1307,P060,61,9,Academic Success - Repeat Subject,වෙලාව හොදයි බන්,5,වෙලාව හොදයි බන්,Sinhala Script,OK,KEEP,OK,Train
S1308,P060,61,10,Freedom-Final Paper,මචන් අදනම් සෙට් වෙමු...,5,මචන් අදනම් සෙට් වෙමු...,Sinhala Script,OK,KEEP,OK,Train
S1309,P060,61,11,Lightness-Final Paper,ගේමක් ගැහුව්වා කොම හරි..,5,ගේමක් ගැහුව්වා කොම හරි..,Sinhala Script,OK,KEEP,OK,Train
S1310,P060,61,12,Social Evant - Batch Trip,බැච් එකේ කා ලගට ගියත් ආතල්,5,බැච් එකේ කා ලගට ගියත් ආතල්,Sinhala Script,OK,KEEP,OK,Train
S1311,P060,61,13,Social Evant - Campus Evant,නිදහස 100%,5,නිදහස 100%,Sinhala Script,OK,KEEP,OK,Train
S1313,P060,61,15,Personal Win - Internship,මට සෙට් උනා එකක්.. උබට හරිද?,5,මට සෙට් උනා එකක්.. උබට හරිද?,Sinhala Script,OK,KEEP,OK,Train
S1314,P060,61,16,Lectures - Attendance,මේ හේට quiz එකක්වත් දෙයිද බන්.,1,මේ හේට quiz එකක්වත් දෙයිද බන්.,Mixed Sinhala+Latin,OK,KEEP,OK,Train
S1315,P060,61,17,Lectures - Cancellation,හේට තියෙනවද බන්.,3,හේට තියෙනවද බන්.,Sinhala Script,OK,KEEP,OK,Train
S1316,P060,61,18,Commuting,අඩො මම මාකුඹුරේ ඉන්නේ තව පැයක්වත් යයි.. මන් cl එකක් දෙන්නම් මාව ගන්න වරෙන් මිපෙට.,5,අඩො මම මාකුඹුරේ ඉන්නේ තව පැයක්වත් යයි.. මන් cl එකක් දෙන්නම් මාව ගන්න වරෙන් මිපෙට.,Mixed Sinhala+Latin,OK,KEEP,OK,Train
S1317,P060,61,19,Notes - PDF Request,Lec note download කලාද මට දාපම්කො..,5,Lec note download කලාද මට දාපම්කො..,Mixed Sinhala+Latin,OK,KEEP,OK,Train
S1318,P060,61,20,Wi-Fi Password Request ,Pw එක ගහල දිපම්..,5,Pw එක ගහල දිපම්..,Mixed Sinhala+Latin,OK,KEEP,OK,Train
S1319,P060,61,21,Food - Canteen Menu,මොනාද අද කන්නේ,5,මොනාද අද කන්නේ,Sinhala Script,OK,KEEP,OK,Train
S1320,P060,61,22,Food - Let's Eat,බඩගිනියි බන්.,5,බඩගිනියි බන්.,Sinhala Script,OK,KEEP,OK,Train
S1365,P063,64,1,Academic Stress,mara stress machan,3,mara stress machan,Latin/Romanized,OK,KEEP,OK,Train
S1366,P063,64,2,Campus Injustice,e lecturer karayawanam peenna baha bng,1,e lecturer karayawanam peenna baha bng,Latin/Romanized,OK,KEEP,OK,Train
S1367,P063,64,3,Campus Culture/Ragging,mata epa wela thiyenne bng,1,mata epa wela thiyenne bng,Latin/Romanized,OK,KEEP,OK,Train
S1368,P063,64,4,Financial Stress,athe sathe naha bng,1,athe sathe naha bng,Latin/Romanized,OK,KEEP,OK,Train
S1369,P063,64,5,Logistics/Food Issues,puduma kattak kanne bng,1,puduma kattak kanne bng,Latin/Romanized,OK,KEEP,OK,Train
S1370,P063,64,6,Group Project Stress,group eke un n set na bng,2,group eke un n set na bng,Latin/Romanized,OK,KEEP,OK,Train
S1387,P064,65,1,Academic Stress,Epa wenawa bn ara ude thiyena assignment eka mt karaganna bari unaane ada raama aharagena eeka karanna wenawa ehen job eke wada ehen assignment epa wela matanan,5,Epa wenawa bn ara ude thiyena assignment eka mt karaganna bari unaane ada raama aharagena eeka karanna wenawa ehen job eke wada ehen assignment epa wela matanan,Latin/Romanized,OK,KEEP,OK,Train
S1388,P064,65,2,Campus Injustice,Matanan therenne naa me lecturesla kohomada timetable hadanne kiyala hamadama welawata daanne naane,5,Matanan therenne naa me lecturesla kohomada timetable hadanne kiyala hamadama welawata daanne naane,Latin/Romanized,OK,KEEP,OK,Train
S1389,P064,65,3,Campus Culture/Ragging,Owun apita ohoma karanne apita kalin senior set ekak nathi hindane,5,Owun apita ohoma karanne apita kalin senior set ekak nathi hindane,Latin/Romanized,OK,KEEP,OK,Train
S1390,P064,65,4,Financial Stress,"Matanan dan epa wela thiyenne bn athe sathayakwath naaa... Kannawath salli naa athe, bodime sallith danna one mtnn therenne naaa",5,"Matanan dan epa wela thiyenne bn athe sathayakwath naaa... Kannawath salli naa athe, bodime sallith danna one mtnn therenne naaa",Latin/Romanized,OK,KEEP,OK,Train
S1391,P064,65,5,Logistics/Food Issues,Campus eke bath ekanan melo therumak naa... Bath idilath naa malupini rasath naa... Eliyen ganna eka thamayi honda,5,Campus eke bath ekanan melo therumak naa... Bath idilath naa malupini rasath naa... Eliyen ganna eka thamayi honda,Latin/Romanized,OK,KEEP,OK,Train
S1392,P064,65,6,Group Project Stress,Mewun ekekwath wada karanne naane bn kohomada bn thawath 4 denekge wada mn mage wadath ekka karanne? Mt mage wada tika manage kragannath baa,5,Mewun ekekwath wada karanne naane bn kohomada bn thawath 4 denekge wada mn mage wadath ekka karanne? Mt mage wada tika manage kragannath baa,Latin/Romanized,OK,KEEP,OK,Train
S1393,P064,65,7,Isolation,Mata ithin sallith nane eekane un ohoma karanne. Mawa one wenne unta uwamanawak unama witharayi,5,Mata ithin sallith nane eekane un ohoma karanne. Mawa one wenne unta uwamanawak unama witharayi,Latin/Romanized,OK,KEEP,OK,Train
S1394,P064,65,8,Academic Success - Difficult Subject,Mannan hithuwewath naa meka pass wei kiyala ee unaata B ekk thiyenw kiyanne pudumayi,5,Mannan hithuwewath naa meka pass wei kiyala ee unaata B ekk thiyenw kiyanne pudumayi,Latin/Romanized,OK,KEEP,OK,Train
S1395,P064,65,9,Academic Success - Repeat Subject,athi yanthan mee parawath goda giyaaa naththan me magula aaye liyanna epayi,5,athi yanthan mee parawath goda giyaaa naththan me magula aaye liyanna epayi,Latin/Romanized,OK,KEEP,OK,Train
S1396,P064,65,10,Freedom-Final Paper,ambe iwarayi meka thama hisa radekata thibbe dn eekath iwarane ,5,ambe iwarayi meka thama hisa radekata thibbe dn eekath iwarane,Latin/Romanized,OK,KEEP,OK,Train
S1397,P064,65,11,Lightness-Final Paper,Project ek iwara karagathtu eknn lokuu deyak naththan eelanga semester eketh karanna wennne,5,Project ek iwara karagathtu eknn lokuu deyak naththan eelanga semester eketh karanna wennne,Latin/Romanized,OK,KEEP,OK,Train
S1398,P064,65,12,Social Evant - Batch Trip,Me wage ithin aaye kawada yannada batch trip eka thiyenne campus jiwithe witharane,5,Me wage ithin aaye kawada yannada batch trip eka thiyenne campus jiwithe witharane,Latin/Romanized,OK,KEEP,OK,Train
S1399,P064,65,13,Social Evant - Campus Evant,Mewa ithin campus life eke thiyena dewalne meewa aaye jeewithe ganna bari dewal,5,Mewa ithin campus life eke thiyena dewalne meewa aaye jeewithe ganna bari dewal,Latin/Romanized,OK,KEEP,OK,Train
S1400,P064,65,14,Personal Win - Stipand/Mahapola,Matanan stipend eka watila thibba bn deyiyane kiyala lap eke upgrades tika krgnn puluwan,5,Matanan stipend eka watila thibba bn deyiyane kiyala lap eke upgrades tika krgnn puluwan,Latin/Romanized,OK,KEEP,OK,Train
S1401,P064,65,15,Personal Win - Internship,Mekata keeparaknan dangaluwada panaganna anthimeta meparanan chance ekak awith,5,Mekata keeparaknan dangaluwada panaganna anthimeta meparanan chance ekak awith,Latin/Romanized,OK,KEEP,OK,Train
S1402,P064,65,16,Lectures - Attendance,Eee bn heta lecture ekt ynnm oned bn,5,Eee bn heta lecture ekt ynnm oned bn,Latin/Romanized,OK,KEEP,OK,Train
S1403,P064,65,17,Lectures - Cancellation,Eee ara lecture ek cancel welada bn,5,Eee ara lecture ek cancel welada bn,Latin/Romanized,OK,KEEP,OK,Train
S1404,P064,65,18,Commuting,Mn me bus eke maradane inne bn thawa paya bhagayakwath yai enna,5,Mn me bus eke maradane inne bn thawa paya bhagayakwath yai enna,Latin/Romanized,OK,KEEP,OK,Train
S1405,P064,65,19,Notes - PDF Request,Eee bn mt ara lecture ekt enn bari unaane umbata puluwanda eeke pdf eka mt ewanna,5,Eee bn mt ara lecture ekt enn bari unaane umbata puluwanda eeke pdf eka mt ewanna,Latin/Romanized,OK,KEEP,OK,Train
S1406,P064,65,20,Wi-Fi Password Request ,Eee mata poddakata umbe wifi password eka diyanko,5,Eee mata poddakata umbe wifi password eka diyanko,Latin/Romanized,OK,KEEP,OK,Train
S1407,P064,65,21,Food - Canteen Menu,Eee bn canteen eke dawalta kanna monaada thiyenne kiyala balapankoo,5,Eee bn canteen eke dawalta kanna monaada thiyenne kiyala balapankoo,Latin/Romanized,OK,KEEP,OK,Train
S1408,P064,65,22,Food - Let's Eat,ade waren kaala imu ooka passe karamu,5,ade waren kaala imu ooka passe karamu,Latin/Romanized,OK,KEEP,OK,Train
S1453,P067,68,1,Academic Stress,Ada nm hari amrui machn,1,Ada nm hari amrui machn,Latin/Romanized,OK,KEEP,OK,Train
S1454,P067,68,2,Campus Injustice,Okage line nm allanne na,3,Okage line nm allanne na,Latin/Romanized,OK,KEEP,OK,Train
S1455,P067,68,3,Campus Culture/Ragging,Mnnm un kiyna ewa ahanne na one ekk wenna innaw,1,Mnnm un kiyna ewa ahanne na one ekk wenna innaw,Latin/Romanized,OK,KEEP,OK,Train
S1456,P067,68,4,Financial Stress,Dannm jiwithema epa wela marenna hithila inne,1,Dannm jiwithema epa wela marenna hithila inne,Latin/Romanized,OK,KEEP,OK,Train
S1457,P067,68,5,Logistics/Food Issues,Meeta wada hodai noka nobi marunanm,1,Meeta wada hodai noka nobi marunanm,Latin/Romanized,OK,KEEP,OK,Train
S1458,P067,68,6,Group Project Stress,Mtama hama ekkm thaniym karann ba,1,Mtama hama ekkm thaniym karann ba,Latin/Romanized,OK,KEEP,OK,Train
S1459,P067,68,7,Isolation,Mta kuruth na ,1,Mta kuruth na,Latin/Romanized,OK,KEEP,OK,Train
S1460,P067,68,8,Academic Success - Difficult Subject,Kohomhari mn mage gema gahuwa,5,Kohomhari mn mage gema gahuwa,Latin/Romanized,OK,KEEP,OK,Train
S1461,P067,68,9,Academic Success - Repeat Subject,Mn eka kara ❤️,5,Mn eka kara ❤️,Latin/Romanized,OK,KEEP,OK,Train
S1462,P067,68,10,Freedom-Final Paper,Ammo e karadareth iwrai ,5,Ammo e karadareth iwrai,Latin/Romanized,OK,KEEP,OK,Train
S1463,P067,68,11,Lightness-Final Paper,Dnnm ndahase nida ganna puluwn,3,Dnnm ndahase nida ganna puluwn,Latin/Romanized,OK,KEEP,OK,Train
S1464,P067,68,12,Social Evant - Batch Trip,Ado api iilaga parath yamu ,5,Ado api iilaga parath yamu,Latin/Romanized,OK,KEEP,OK,Train
S1465,P067,68,13,Social Evant - Campus Evant,Mekanm maru,4,Mekanm maru,Latin/Romanized,OK,KEEP,OK,Train
S1466,P067,68,14,Personal Win - Stipand/Mahapola,Ado adanm kalekin set wenna puluwn,2,Ado adanm kalekin set wenna puluwn,Latin/Romanized,OK,KEEP,OK,Train
S1467,P067,68,15,Personal Win - Internship,Mn hoyapu de mta hambuna bn,5,Mn hoyapu de mta hambuna bn,Latin/Romanized,OK,KEEP,OK,Train
S1468,P067,68,16,Lectures - Attendance,Heta attendes mark krnwd bn,2,Heta attendes mark krnwd bn,Latin/Romanized,OK,KEEP,OK,Train
S1469,P067,68,17,Lectures - Cancellation,Ada lectures na kiyla ned ,5,Ada lectures na kiyla ned,Latin/Romanized,OK,KEEP,OK,Train
S1470,P067,68,18,Commuting,Machn mn enna twa godak wela yai,3,Machn mn enna twa godak wela yai,Latin/Romanized,OK,KEEP,OK,Train
S1471,P067,68,19,Notes - PDF Request,Machn mta note tika dpnko,2,Machn mta note tika dpnko,Latin/Romanized,OK,KEEP,OK,Train
S1472,P067,68,20,Wi-Fi Password Request ,Mta pssword eka deepn,2,Mta pssword eka deepn,Latin/Romanized,OK,KEEP,OK,Train
S1473,P067,68,21,Food - Canteen Menu,Ada mnwd bn canteen eke thiyenne,3,Ada mnwd bn canteen eke thiyenne,Latin/Romanized,OK,KEEP,OK,Train
S1474,P067,68,22,Food - Let's Eat,Mta badagini ynd kanna,4,Mta badagini ynd kanna,Latin/Romanized,OK,KEEP,OK,Train
S1475,P068,69,1,Academic Stress,Heta match ekak Gagamu bn api,5,Heta match ekak Gagamu bn api,Latin/Romanized,OK,KEEP,OK,Train
S1476,P068,69,2,Campus Injustice,Lecture campus eken Pannala,5,Lecture campus eken Pannala,Latin/Romanized,OK,KEEP,OK,Train
S1477,P068,69,3,Campus Culture/Ragging,Eliyedi bala gnnnawa athuledi witharane Raganna puluwan ,5,Eliyedi bala gnnnawa athuledi witharane Raganna puluwan,Latin/Romanized,OK,KEEP,OK,Train
S1482,P068,69,8,Academic Success - Difficult Subject,Pass bn,5,Pass bn,Latin/Romanized,OK,KEEP,OK,Train
S1483,P068,69,9,Academic Success - Repeat Subject,Ado pass ,5,Ado pass,Latin/Romanized,OK,KEEP,OK,Train
S1497,P069,70,1,Academic Stress,ade hata ude neda bn araka submit karanna thiyenne,2,ade hata ude neda bn araka submit karanna thiyenne,Latin/Romanized,OK,KEEP,OK,Train
S1498,P069,70,2,Campus Injustice,uta nm pissu bn,1,uta nm pissu bn,Latin/Romanized,OK,KEEP,OK,Train
S1499,P069,70,3,Campus Culture/Ragging,me magula epa wela thiyenne,1,me magula epa wela thiyenne,Latin/Romanized,OK,KEEP,OK,Train
S1500,P069,70,4,Financial Stress,adoo kannawath salli na ,1,adoo kannawath salli na,Latin/Romanized,OK,KEEP,OK,Train
S1501,P069,70,5,Logistics/Food Issues,ara magule kanna ba,1,ara magule kanna ba,Latin/Romanized,OK,KEEP,OK,Train
S1502,P069,70,6,Group Project Stress,meka karannawa nm karamu neththan nikan imu,2,meka karannawa nm karamu neththan nikan imu,Latin/Romanized,OK,KEEP,OK,Train
S1503,P069,70,7,Isolation,mata nm oya kisima ekak ona na ,2,mata nm oya kisima ekak ona na,Latin/Romanized,OK,KEEP,OK,Train
S1504,P069,70,8,Academic Success - Difficult Subject,adee fail kiyala hithapu ewa pass yako,5,adee fail kiyala hithapu ewa pass yako,Latin/Romanized,OK,KEEP,OK,Train
S1505,P069,70,9,Academic Success - Repeat Subject,adee mn nm hithuwe kela wela athi kiyala bn,5,adee mn nm hithuwe kela wela athi kiyala bn,Latin/Romanized,OK,KEEP,OK,Train
S1506,P069,70,10,Freedom-Final Paper,ammo ekath iwarai,5,ammo ekath iwarai,Latin/Romanized,OK,KEEP,OK,Train
S1507,P069,70,11,Lightness-Final Paper,ane ammo athi yanthan ekath submit karala iwarai,5,ane ammo athi yanthan ekath submit karala iwarai,Latin/Romanized,OK,KEEP,OK,Train
S1508,P069,70,12,Social Evant - Batch Trip,adee patta athal bn,5,adee patta athal bn,Latin/Romanized,OK,KEEP,OK,Train
S1509,P069,70,13,Social Evant - Campus Evant,ammata supiri athal ekak gaththe,5,ammata supiri athal ekak gaththe,Latin/Romanized,OK,KEEP,OK,Train
S1510,P069,70,14,Personal Win - Stipand/Mahapola,salli wetuna,5,salli wetuna,Latin/Romanized,OK,KEEP,OK,Train
S1511,P069,70,15,Personal Win - Internship,yako mata araka set una,5,yako mata araka set una,Latin/Romanized,OK,KEEP,OK,Train
S1512,P069,70,16,Lectures - Attendance,hata ennama onada,3,hata ennama onada,Latin/Romanized,OK,KEEP,OK,Train
S1513,P069,70,17,Lectures - Cancellation,ada araka nadda bn,4,ada araka nadda bn,Latin/Romanized,OK,KEEP,OK,Train
S1515,P069,70,19,Notes - PDF Request,giya sathiye note eka deepanko,3,giya sathiye note eka deepanko,Latin/Romanized,OK,KEEP,OK,Train
S1516,P069,70,20,Wi-Fi Password Request ,me password eka nadda,4,me password eka nadda,Latin/Romanized,OK,KEEP,OK,Train
S1519,P070,71,1,Academic Stress,Apo epa wenwa ,2,Apo epa wenwa,Latin/Romanized,OK,KEEP,OK,Train
S1520,P070,71,2,Campus Injustice,Katha krla wadak na,2,Katha krla wadak na,Latin/Romanized,OK,KEEP,OK,Train
S1521,P070,71,3,Campus Culture/Ragging,seniors lata baninwa,2,seniors lata baninwa,Latin/Romanized,OK,KEEP,OK,Train
S1522,P070,71,4,Financial Stress,Epa wela thiyenne ,2,Epa wela thiyenne,Latin/Romanized,OK,KEEP,OK,Train
S1523,P070,71,5,Logistics/Food Issues,Gann withri melo wadk na,2,Gann withri melo wadk na,Latin/Romanized,OK,KEEP,OK,Train
S1524,P070,71,6,Group Project Stress,Okkma mn krnakn balan inne katwath gank na,2,Okkma mn krnakn balan inne katwath gank na,Latin/Romanized,OK,KEEP,OK,Train
S1525,P070,71,7,Isolation,Thaniyema inna eka hodi ,3,Thaniyema inna eka hodi,Latin/Romanized,OK,KEEP,OK,Train
S1526,P070,71,8,Academic Success - Difficult Subject,Mata nm mara happy ,5,Mata nm mara happy,Latin/Romanized,OK,KEEP,OK,Train
S1527,P070,71,9,Academic Success - Repeat Subject,Ammo hithuwe wth na oin giya athi,5,Ammo hithuwe wth na oin giya athi,Latin/Romanized,OK,KEEP,OK,Train
S1528,P070,71,10,Freedom-Final Paper,Hri dn okkoma hri,5,Hri dn okkoma hri,Latin/Romanized,OK,KEEP,OK,Train
S1529,P070,71,11,Lightness-Final Paper,Ekath iwri,5,Ekath iwri,Latin/Romanized,OK,KEEP,OK,Train
S1530,P070,71,12,Social Evant - Batch Trip,Meknm maru,5,Meknm maru,Latin/Romanized,OK,KEEP,OK,Train
S1531,P070,71,13,Social Evant - Campus Evant,Fun ekk gamuu,5,Fun ekk gamuu,Latin/Romanized,OK,KEEP,OK,Train
S1532,P070,71,14,Personal Win - Stipand/Mahapola,Ammo hambenakn baln hitiye,5,Ammo hambenakn baln hitiye,Latin/Romanized,OK,KEEP,OK,Train
S1533,P070,71,15,Personal Win - Internship,Athi yanthan ,5,Athi yanthan,Latin/Romanized,OK,KEEP,OK,Train
S1534,P070,71,16,Lectures - Attendance,Hlo aniwa ynna oned,3,Hlo aniwa ynna oned,Latin/Romanized,OK,KEEP,OK,Train
S1535,P070,71,17,Lectures - Cancellation,E aththatma cancel d,3,E aththatma cancel d,Latin/Romanized,OK,KEEP,OK,Train
S1536,P070,71,18,Commuting,Bus dekk ynawa hlo paya dekk withara yai,3,Bus dekk ynawa hlo paya dekk withara yai,Latin/Romanized,OK,KEEP,OK,Train
S1537,P070,71,19,Notes - PDF Request,Hlo oya lecture giya nan note ewnn puluwnd,3,Hlo oya lecture giya nan note ewnn puluwnd,Latin/Romanized,OK,KEEP,OK,Train
S1538,P070,71,20,Wi-Fi Password Request ,Hlo hotspot tikk dennko,4,Hlo hotspot tikk dennko,Latin/Romanized,OK,KEEP,OK,Train
S1539,P070,71,21,Food - Canteen Menu,Canteen eke monwd hlo gnn thiyenne ,3,Canteen eke monwd hlo gnn thiyenne,Latin/Romanized,OK,KEEP,OK,Train
S1540,P070,71,22,Food - Let's Eat,E kann yamuuu,3,E kann yamuuu,Latin/Romanized,OK,KEEP,OK,Train
